tick,seq,t_ms,u1,u2,u3,u4,u5,u6,u7,u8,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32
2656,2656,26550,0,0,10,0,0,0,0,0,223.759226016416,202.503586074787,227.150825239941,224.703525431115,202.397089388329,269.920813842911,209.707215943145,208.330674920151,293.816119053808,282.489692536648,249.310846426228,240.4758540181,238.535030158428,337.470879394898,205.698508530778,251.822022906809,235.208992453166,274.778429948126,196.63349411884,240.235896663814,303.839314177778,274.405580564608,303.349555530651,270.496797998494,336.236189007784,275.691887523816,301.451776650997,308.946635057124,278.704134990681,249.500372642111,293.748850319996,227.322674500586
2657,2657,26560,0,0,10,0,0,0,0,0,229.08262753,245.723701061527,244.85741199432,192.724141602379,184.139084502379,261.044278111402,274.437174460521,269.960625315198,172.415868746343,161.537423782438,267.969018731999,240.719602413152,252.792026712273,248.115531114493,258.918874720097,225.770377212368,261.385577958807,247.914850411589,249.616078258753,237.20638369793,306.579861385177,262.147236717161,292.280473946742,268.387753290256,276.96644646638,259.703460468238,330.587088594559,249.653540886792,281.065255711793,223.931268659844,189.748905667488,285.575545939131
2658,2658,26570,0,0,10,0,0,0,0,0,306.247686715388,196.393061727679,276.792742141038,263.288623629211,286.929208009089,302.241305143894,287.09002357496,206.535605854107,205.36532271659,263.833858952694,303.848852685728,264.134086030532,240.339799677107,230.311586349784,263.727475902823,225.523364533546,345.895577441625,258.54247095187,252.657608041803,231.643664529684,180.575756924578,210.589724138403,306.692362177036,286.437692908619,280.515569297245,233.355590698127,276.884142244485,280.079278080114,249.839187882973,185.024353716349,187.579738387558,249.514362054352
2659,2659,26580,0,0,10,0,0,0,0,0,216.272094380929,232.482051231552,266.252030681401,218.689862697901,221.065054114383,146.260707133382,265.430563224655,239.8572716416,159.833334748558,317.114594600264,279.300730881647,282.681860267854,310.310325666216,255.016417115826,216.571437692308,269.00868273585,178.144101862445,221.187213667868,267.574963408002,206.26035512886,306.848781875348,304.134091385634,325.582935447263,229.70412952508,254.79239773523,224.196317587913,267.253561869897,256.758152486563,218.920605941056,268.367744891163,244.646772322652,255.116359720499
2660,2660,26590,0,0,10,0,0,0,0,0,203.532770056455,232.60303765982,237.940263559726,274.142093571558,263.911621285701,259.438534884271,248.468878384347,230.949020344065,190.904238669299,309.595110673595,294.489789480354,239.440132865639,314.828214519876,257.459995423668,244.866312891727,308.12475587922,232.639715759703,227.006459714955,236.459324815686,259.967234877498,239.478957954132,194.803896642015,305.926010684763,192.667976251037,216.606291607864,262.464056806579,194.136104441874,221.441145504267,227.403228917765,281.55117521968,218.473362759814,209.470427999641
2661,2661,26600,0,0,0,0,0,0,0,0,272.057348811323,244.82933157595,265.458830127655,256.960883882765,236.537428391893,239.989600320999,255.298505954763,223.989776067559,285.666675172231,246.518646510967,197.94887487941,296.295974383132,221.75038921512,206.948628466434,164.725727265229,276.100628315475,263.534171553329,271.570511133449,326.018916346011,225.816576707003,225.817109623273,271.596334205124,360.273546646485,275.833420941977,223.543421487671,235.596099931852,235.399834776942,268.038353484301,180.474656978064,228.566946497683,245.539845983258,231.082630653183
2662,2662,26610,0,0,0,0,0,0,0,0,247.85417491569,263.70806050787,183.071711032687,226.864074671999,290.52474510896,244.39471418592,257.369864389304,252.47084081343,241.318938411172,252.260651710276,189.68998910815,266.501658938465,236.196844514308,266.480651805656,248.948046862187,288.988966855533,286.89349460853,279.731043908404,196.194392166976,256.34272698286,231.890676319087,251.687424975398,365.984072204494,283.834640718999,247.508593924767,239.311825743455,194.736744906328,235.581204527308,268.616808525031,236.880282710059,233.300979859852,262.257107513005
2663,2663,26620,0,0,0,0,0,0,0,0,231.33848362793,264.527192243533,305.005012907241,287.030008954571,277.577098748846,186.934944439569,235.070280405837,234.308208802777,251.110271714467,261.496707718415,201.289419262146,252.470158759175,269.389701187836,211.592205596389,351.454486031622,264.067614313215,297.387738530591,279.932509343332,282.449494856176,221.030781486735,308.876982089433,223.180880514841,365.809304972436,299.049731180695,309.273787832656,309.249600320011,252.106481397129,201.130628441801,253.653209368609,316.14356848534,275.866709632072,248.206983498718
2664,2664,26630,0,0,0,0,0,0,0,0,242.641924213908,311.527364160322,217.558009956275,292.453661975224,244.721252452829,243.708785756673,250.488479112769,242.687963727252,314.35715772622,250.464834362818,246.685669178001,228.69175488298,147.077024797994,222.294378956626,256.631381975491,260.940077306211,152.841965418616,267.808682768607,275.051477549858,247.788454561533,160.677267324259,237.077862880675,320.785287016878,242.1509647532,258.05084833656,221.453249880687,334.541104348814,265.335725427886,236.396617754342,291.117515391774,257.650688125478,171.977957635098
2665,2665,26640,0,0,0,0,0,0,0,0,247.299501413224,279.301876686355,295.764071623124,254.663617509456,275.192633125665,213.19540967126,263.220313364347,231.260743053573,286.217203636178,225.919495188963,220.201358409925,192.488776909408,282.12475720695,202.142917151873,278.182933404856,269.200072650408,240.908073265591,191.293169962972,296.438744982772,174.878371881512,276.621558415865,215.008562703064,340.508936291682,167.787780897851,233.888193176976,198.925538013714,295.290975891596,267.798186505203,178.878066785904,204.359056237914,217.592154946719,307.543636094993
2666,2666,26650,0,0,0,0,0,0,0,0,203.513500739292,242.993917067048,212.413050675901,247.856416121441,218.542891892793,230.075680147111,196.643641409371,305.31367442031,268.81024899221,248.130082179377,259.119533332663,307.301539394509,211.244332408213,217.059243288817,291.153443916729,235.818158003297,241.271375382939,288.176285032386,264.818692237427,286.26944680395,329.785238748443,201.435777367359,343.443420914097,320.175328724847,227.22503630756,239.912764287476,242.793978287384,225.750107972776,276.665310307356,217.998548301402,277.216330413413,259.831285272359
2667,2667,26660,0,0,0,0,0,0,0,0,279.039178340062,221.942444917539,208.68630172613,241.015333750455,237.089966695903,253.514637630774,258.847622589176,274.99815924016,183.965745181468,295.321824298935,249.954377961886,221.794108009947,250.13820181958,271.544728533732,294.283701813634,187.847903606337,292.034926882893,229.96202951089,281.34914514,171.381257767991,229.553935579181,235.932332619691,361.140222661313,283.334728831113,221.228547917171,211.969613528592,253.073187615707,238.910479916637,217.74602982955,270.612463774443,227.362863174966,248.332373454075
2668,2668,26670,0,0,0,0,0,0,0,0,216.764946736779,212.420112122636,236.134394873989,228.538086807472,272.49215561243,222.200460658341,247.68697415169,184.567841746789,302.720760820695,259.665188826523,242.076921814072,229.821434837039,235.079965917229,260.166906601796,218.970252406772,244.405019782919,234.737712113807,217.743225401665,271.105421889569,251.481885421125,206.411608972102,225.751020915904,321.516930678909,184.305093295207,233.360144621889,216.87192062082,279.423695315386,149.330997600006,267.071236576425,230.182482856804,172.640872533038,263.129325385761
2669,2669,26680,0,0,0,0,0,0,0,0,241.031786990151,224.027742285206,278.925106913376,255.230024142116,320.166921184437,216.974350227271,219.335164609272,276.852869119552,245.711569076528,222.652090093698,259.696658896161,273.472612046479,198.936286779229,290.581969406618,213.681551422399,144.162034069454,282.627761190873,278.294756543257,218.506082601086,282.934637690598,286.531301471835,233.198340251679,311.243363881974,241.85737173745,246.12712779925,271.343255849139,205.822013258743,178.086356888911,209.694851256979,224.110514137551,160.726298323006,250.662169710588
2670,2670,26690,0,0,0,0,0,0,0,0,237.145596831366,267.925271905767,230.818931829078,183.952073211338,248.073153258536,229.462340446353,216.700154427401,254.123474486883,259.695657700223,218.018883282685,221.854557360264,286.263962733951,211.018171755423,241.572906639705,234.849985474059,285.837993860985,215.670971314766,272.316792149528,288.339450045899,245.040688435973,251.867537059489,290.300471018308,320.984670612541,221.808694711142,254.884282126594,290.22274852778,235.527956985808,299.291995495017,190.399372383131,229.875441220654,211.974935199776,236.537137827322
2671,2671,26700,0,0,0,0,0,0,0,0,202.24020739002,260.508718586589,252.047851981788,310.473861470261,256.542533255707,263.035265765288,271.407176073008,211.867876379395,272.120342448745,277.400703839779,183.366486802225,259.601113113924,236.902673609022,223.903208199963,244.799260569891,235.3711273842,193.322862184536,276.82122036619,252.26720917704,208.868120070494,270.512571564545,224.319627615858,311.746117135196,287.784143037032,285.693511037474,319.156515156297,241.374104683959,290.932973788996,212.480141851305,240.560864276982,216.928607527776,270.978887814813
2672,2672,26710,0,0,0,0,0,0,0,0,219.390107633705,223.41188953559,305.891768983791,279.991470343527,205.669117883323,233.95123833142,265.736546311921,229.486988230653,292.345469641356,288.77362999154,303.64670910203,233.219778634818,188.417937683882,238.920174781536,187.081156334066,238.133709255575,278.1119721983,226.57350590792,191.567234645542,242.908051925589,240.962224802214,238.436745932733,288.006093530944,249.150248541909,251.742346133585,304.550673706037,288.62283307268,252.890063235514,216.831060935858,269.088206762116,271.611745249906,292.007119023663
2673,2673,26720,0,0,0,0,0,0,0,0,291.196994136361,262.858065308725,259.725841810742,266.326144245556,291.098283894251,276.995614917396,209.99811447223,345.986762821873,204.468162089848,282.235030285312,217.285350827135,185.244209421668,281.15189320142,290.006702685135,267.727738386305,214.469167620549,189.880797413948,322.506721569286,287.635482552746,236.830172096789,286.378570150887,223.455265881018,298.185221077369,233.386738010018,213.718474843677,219.8964593193,269.854354846257,225.244305812747,250.591289906177,191.131411603026,269.294626054468,314.340386406691
2674,2674,26730,0,0,0,0,0,0,0,0,249.789668724211,309.839369740803,230.515094791729,269.368252473544,239.373501994944,300.41487321365,228.893785041848,244.288499780111,260.244278546634,286.734124389691,293.49613094511,295.153613324362,224.669212147863,284.069339357498,184.092704295809,273.675636188402,193.327911977724,223.133051656942,262.628159534638,281.065250934036,184.047495656686,232.941919498373,293.506117767365,276.10179422416,232.663111881993,302.368902537771,222.780119360818,285.023663490321,189.339508112952,204.823405962038,280.785544435003,246.575672786445
2675,2675,26740,0,0,0,0,0,0,0,0,280.958734132002,296.623532424271,296.759445086216,254.319892583602,289.790323760156,251.149962064599,265.71787702848,233.722293013291,236.852332662258,270.329156889164,277.559881037625,229.614813827669,218.991543361347,276.553886974662,296.009492039889,286.984414066105,250.875803333,178.387385468117,281.990948897477,263.414007315664,237.722187556779,266.203857352936,275.609138822471,245.54288355752,244.593246812061,226.540797959192,277.394826482379,251.699108831592,266.288959929395,348.294281559139,208.84213696592,300.837674207075
2676,2676,26750,0,0,0,0,0,0,0,0,219.771944339699,271.522275571458,248.06884964599,269.015420768448,221.043250060354,288.458777059627,205.514815075667,215.098024572668,199.846949917955,355.435093125102,242.176002716293,264.340112965001,249.28643455565,236.037372909207,216.660780275593,205.689313630414,254.131776383788,262.800733597957,245.256683089947,275.657852520249,229.425872578703,227.135843197032,269.766547901711,293.137613977071,259.000520808449,210.697687681369,218.726321515251,245.304618471632,194.491308429131,250.740469657636,323.651692353682,241.966454418928
2677,2677,26760,0,0,0,0,0,0,0,0,299.754521918919,329.217689738144,244.61637948612,282.116280408118,283.444500837652,263.750093924247,243.788911976642,196.239983101446,290.480258484691,277.313221259835,243.527477511077,203.677567892586,283.024787771322,260.2817954288,292.484025431048,274.457551576607,226.598173395124,187.541251816018,226.647548136042,205.979896991315,219.917326585301,252.499979991155,269.533364265669,286.347805949094,238.645960642946,253.507748097321,186.435274028709,255.982008189933,229.149345585283,205.656759720736,232.506419659609,182.252307344875
2678,2678,26770,0,0,0,0,0,0,0,0,297.077242021126,265.694632588466,301.974919710744,308.323002785637,277.160102053441,223.076041262602,282.358281712148,209.194894155517,252.557614616024,299.324044027318,271.551026503428,252.825408008275,268.700599429479,188.49585192489,184.025679136284,243.286283533553,266.956694281714,152.053326407434,219.750608741056,225.206888546742,226.208690275208,259.488113300019,274.356326314762,227.881243954387,251.588274610743,272.658867841515,235.34081152983,246.951981263596,217.640305795637,250.092654360041,266.08626683514,222.705958656113
2679,2679,26780,0,0,0,0,0,0,0,0,347.526446350013,260.764288530918,280.392548132852,265.265620116969,244.576250412509,278.039344814994,247.253689192437,196.720546290346,240.138821979978,265.678383669265,259.194342097815,263.585562130639,231.256252135248,190.832302061258,230.932261051969,260.767462639872,277.56142419211,265.812748524815,269.580321906556,307.312175192825,183.342669727877,298.966328780721,281.576888862512,274.85771802503,334.243780594181,328.629410082093,227.291460450615,233.895344380085,202.958932800838,224.968472458728,230.997753134017,254.211965582372
